county,precinct,candidate,first_exp,final_exp,sde
Benton,Belle Plaine 3,Other,0,0,0.0
Benton,Belle Plaine 3,Patrick,0,0,0.0
Benton,Belle Plaine 3,Sanders,7,7,0.15
Benton,Belle Plaine 3,Steyer,1,0,0.0
Benton,Belle Plaine 3,Uncommitted,0,0,0.0
Benton,Belle Plaine 3,Warren,1,0,0.0
Benton,Belle Plaine 3,Yang,1,0,0.0
Benton,Benton-Canton-Shellsburg,Bennet,0,0,0.0
Benton,Benton-Canton-Shellsburg,Biden,28,31,0.6
Benton,Benton-Canton-Shellsburg,Bloomberg,0,0,0.0
Benton,Benton-Canton-Shellsburg,Buttigieg,23,29,0.525
Benton,Benton-Canton-Shellsburg,Delaney,0,0,0.0
Benton,Benton-Canton-Shellsburg,Gabbard,0,0,0.0
Benton,Benton-Canton-Shellsburg,Klobuchar,7,0,0.0
Benton,Benton-Canton-Shellsburg,Other,0,0,0.0
Benton,Benton-Canton-Shellsburg,Patrick,0,0,0.0
Benton,Benton-Canton-Shellsburg,Sanders,12,14,0.225
Benton,Benton-Canton-Shellsburg,Steyer,4,0,0.0
Benton,Benton-Canton-Shellsburg,Uncommitted,0,0,0.0
Benton,Benton-Canton-Shellsburg,Warren,15,15,0.3
Benton,Benton-Canton-Shellsburg,Yang,0,0,0.0
Benton,Big Grove-Union-Van Horne,Bennet,0,0,0.0
Benton,Big Grove-Union-Van Horne,Biden,7,7,0.075
Benton,Big Grove-Union-Van Horne,Bloomberg,0,0,0.0
Benton,Big Grove-Union-Van Horne,Buttigieg,8,8,0.15
Benton,Big Grove-Union-Van Horne,Delaney,0,0,0.0
Benton,Big Grove-Union-Van Horne,Gabbard,0,0,0.0
Benton,Big Grove-Union-Van Horne,Klobuchar,10,10,0.15
Benton,Big Grove-Union-Van Horne,Other,0,0,0.0
Benton,Big Grove-Union-Van Horne,Patrick,0,0,0.0
Benton,Big Grove-Union-Van Horne,Sanders,12,12,0.225
Benton,Big Grove-Union-Van Horne,Steyer,0,0,0.0
Benton,Big Grove-Union-Van Horne,Uncommitted,0,0,0.0
Benton,Big Grove-Union-Van Horne,Warren,7,7,0.075
Benton,Big Grove-Union-Van Horne,Yang,0,0,0.0
Benton,Bruce-Cedar-Mt Auburn,Bennet,0,0,0.0
Benton,Bruce-Cedar-Mt Auburn,Biden,4,4,0.075
Benton,Bruce-Cedar-Mt Auburn,Bloomberg,0,0,0.0
Benton,Bruce-Cedar-Mt Auburn,Buttigieg,7,7,0.15
Benton,Bruce-Cedar-Mt Auburn,Delaney,0,0,0.0
Benton,Bruce-Cedar-Mt Auburn,Gabbard,0,0,0.0
Benton,Bruce-Cedar-Mt Auburn,Klobuchar,5,5,0.075
Benton,Bruce-Cedar-Mt Auburn,Other,0,0,0.0
Benton,Bruce-Cedar-Mt Auburn,Patrick,0,0,0.0
Benton,Bruce-Cedar-Mt Auburn,Sanders,4,4,0.075
Benton,Bruce-Cedar-Mt Auburn,Steyer,0,0,0.0
Benton,Bruce-Cedar-Mt Auburn,Uncommitted,0,0,0.0
Benton,Bruce-Cedar-Mt Auburn,Warren,0,0,0.0
Benton,Bruce-Cedar-Mt Auburn,Yang,0,0,0.0
Benton,Eden-Harrison-Taylor,Bennet,0,0,0.0
Benton,Eden-Harrison-Taylor,Biden,10,10,0.15
Benton,Eden-Harrison-Taylor,Bloomberg,0,0,0.0
Benton,Eden-Harrison-Taylor,Buttigieg,13,15,0.225
Benton,Eden-Harrison-Taylor,Delaney,0,0,0.0
Benton,Eden-Harrison-Taylor,Gabbard,0,0,0.0
Benton,Eden-Harrison-Taylor,Klobuchar,10,10,0.15
Benton,Eden-Harrison-Taylor,Other,0,0,0.0
Benton,Eden-Harrison-Taylor,Patrick,0,0,0.0
Benton,Eden-Harrison-Taylor,Sanders,7,9,0.15
Benton,Eden-Harrison-Taylor,Steyer,5,0,0.0
Benton,Eden-Harrison-Taylor,Uncommitted,0,0,0.0
Benton,Eden-Harrison-Taylor,Warren,8,9,0.075
Benton,Eden-Harrison-Taylor,Yang,0,0,0.0
Benton,Eldorado-Newhall,Bennet,0,0,0.0
Benton,Eldorado-Newhall,Biden,13,16,0.3
Benton,Eldorado-Newhall,Bloomberg,0,0,0.0
Benton,Eldorado-Newhall,Buttigieg,5,8,0.15
Benton,Eldorado-Newhall,Delaney,0,0,0.0
Benton,Eldorado-Newhall,Gabbard,0,0,0.0
Benton,Eldorado-Newhall,Klobuchar,3,0,0.0
Benton,Eldorado-Newhall,Other,0,0,0.0
Benton,Eldorado-Newhall,Patrick,0,0,0.0
Benton,Eldorado-Newhall,Sanders,10,10,0.225
Benton,Eldorado-Newhall,Steyer,1,0,0.0
Benton,Eldorado-Newhall,Uncommitted,0,0,0.0
Benton,Eldorado-Newhall,Warren,6,6,0.075
Benton,Eldorado-Newhall,Yang,2,0,0.0
Benton,Florence-St Clair-Norway,Bennet,0,0,0.0
Benton,Florence-St Clair-Norway,Biden,19,20,0.45
Benton,Florence-St Clair-Norway,Bloomberg,0,0,0.0
Benton,Florence-St Clair-Norway,Buttigieg,8,9,0.15
Benton,Florence-St Clair-Norway,Delaney,0,0,0.0
Benton,Florence-St Clair-Norway,Gabbard,0,0,0.0
Benton,Florence-St Clair-Norway,Klobuchar,0,0,0.0
Benton,Florence-St Clair-Norway,Other,0,0,0.0
Benton,Florence-St Clair-Norway,Patrick,0,0,0.0
Benton,Florence-St Clair-Norway,Sanders,11,14,0.3
Benton,Florence-St Clair-Norway,Steyer,0,0,0.0
Benton,Florence-St Clair-Norway,Uncommitted,3,0,0.0
Benton,Florence-St Clair-Norway,Warren,3,0,0.0
Benton,Florence-St Clair-Norway,Yang,0,0,0.0
Benton,Fremont-Atkins,Bennet,0,0,0.0
Benton,Fremont-Atkins,Biden,28,28,0.6
Benton,Fremont-Atkins,Bloomberg,0,0,0.0
Benton,Fremont-Atkins,Buttigieg,22,22,0.525
Benton,Fremont-Atkins,Delaney,0,0,0.0
Benton,Fremont-Atkins,Gabbard,0,0,0.0
Benton,Fremont-Atkins,Klobuchar,9,0,0.0
Benton,Fremont-Atkins,Other,0,0,0.0
Benton,Fremont-Atkins,Patrick,0,0,0.0
Benton,Fremont-Atkins,Sanders,20,20,0.525
Benton,Fremont-Atkins,Steyer,4,0,0.0
Benton,Fremont-Atkins,Uncommitted,0,0,0.0
Benton,Fremont-Atkins,Warren,8,0,0.0
Benton,Fremont-Atkins,Yang,3,0,0.0
Benton,Homer-Monroe-Jackson-Garrison,Bennet,0,0,0.0
Benton,Homer-Monroe-Jackson-Garrison,Biden,5,5,0.15
Benton,Homer-Monroe-Jackson-Garrison,Bloomberg,0,0,0.0
Benton,Homer-Monroe-Jackson-Garrison,Buttigieg,3,3,0.075
Benton,Homer-Monroe-Jackson-Garrison,Delaney,0,0,0.0
Benton,Homer-Monroe-Jackson-Garrison,Gabbard,0,0,0.0
Benton,Homer-Monroe-Jackson-Garrison,Klobuchar,7,8,0.225
Benton,Homer-Monroe-Jackson-Garrison,Other,0,0,0.0
Benton,Homer-Monroe-Jackson-Garrison,Patrick,0,0,0.0
Benton,Homer-Monroe-Jackson-Garrison,Sanders,1,0,0.0
Benton,Homer-Monroe-Jackson-Garrison,Steyer,0,0,0.0
Benton,Homer-Monroe-Jackson-Garrison,Uncommitted,0,0,0.0
Benton,Homer-Monroe-Jackson-Garrison,Warren,1,0,0.0
Benton,Homer-Monroe-Jackson-Garrison,Yang,0,0,0.0
Benton,Iowa-Leroy-Luzerne-Blairstown,Bennet,0,0,0.0
Benton,Iowa-Leroy-Luzerne-Blairstown,Biden,12,16,0.375
Benton,Iowa-Leroy-Luzerne-Blairstown,Bloomberg,0,0,0.0
Benton,Iowa-Leroy-Luzerne-Blairstown,Buttigieg,12,18,0.375
Benton,Iowa-Leroy-Luzerne-Blairstown,Delaney,0,0,0.0
Benton,Iowa-Leroy-Luzerne-Blairstown,Gabbard,1,0,0.0
Benton,Iowa-Leroy-Luzerne-Blairstown,Klobuchar,0,0,0.0
Benton,Iowa-Leroy-Luzerne-Blairstown,Other,0,0,0.0
Benton,Iowa-Leroy-Luzerne-Blairstown,Patrick,0,0,0.0
Benton,Iowa-Leroy-Luzerne-Blairstown,Sanders,3,0,0.0
Benton,Iowa-Leroy-Luzerne-Blairstown,Steyer,3,0,0.0
Benton,Iowa-Leroy-Luzerne-Blairstown,Uncommitted,0,0,0.0
Benton,Iowa-Leroy-Luzerne-Blairstown,Warren,3,0,0.0
Benton,Iowa-Leroy-Luzerne-Blairstown,Yang,1,0,0.0
Benton,Kane-Keystone,Bennet,0,0,0.0
Benton,Kane-Keystone,Biden,7,8,0.225
Benton,Kane-Keystone,Bloomberg,0,0,0.0
Benton,Kane-Keystone,Buttigieg,3,0,0.0
Benton,Kane-Keystone,Delaney,0,0,0.0
Benton,Kane-Keystone,Gabbard,0,0,0.0
Benton,Kane-Keystone,Klobuchar,0,0,0.0
Benton,Kane-Keystone,Other,0,0,0.0
Benton,Kane-Keystone,Patrick,0,0,0.0
Benton,Kane-Keystone,Sanders,6,11,0.225
Benton,Kane-Keystone,Steyer,0,0,0.0
Benton,Kane-Keystone,Uncommitted,0,0,0.0
Benton,Kane-Keystone,Warren,3,0,0.0
Benton,Kane-Keystone,Yang,3,0,0.0
Benton,Polk-Urbana,Bennet,0,0,0.0
Benton,Polk-Urbana,Biden,21,25,0.45
Benton,Polk-Urbana,Bloomberg,0,0,0.0
Benton,Polk-Urbana,Buttigieg,22,27,0.525
Benton,Polk-Urbana,Delaney,0,0,0.0
Benton,Polk-Urbana,Gabbard,1,0,0.0
Benton,Polk-Urbana,Klobuchar,13,14,0.225
Benton,Polk-Urbana,Other,0,0,0.0
Benton,Polk-Urbana,Patrick,0,0,0.0
Benton,Polk-Urbana,Sanders,13,17,0.3
Benton,Polk-Urbana,Steyer,3,0,0.0
Benton,Polk-Urbana,Uncommitted,0,2,0.0
Benton,Polk-Urbana,Warren,10,0,0.0
Benton,Polk-Urbana,Yang,2,0,0.0
Benton,Vinton 1,Bennet,0,0,0.0
Benton,Vinton 1,Biden,22,22,0.375
Benton,Vinton 1,Bloomberg,0,0,0.0
Benton,Vinton 1,Buttigieg,14,14,0.225
Benton,Vinton 1,Delaney,0,0,0.0
Benton,Vinton 1,Gabbard,0,0,0.0
Benton,Vinton 1,Klobuchar,0,0,0.0
Benton,Vinton 1,Other,0,0,0.0
Benton,Vinton 1,Patrick,0,0,0.0
Benton,Vinton 1,Sanders,9,9,0.15
Benton,Vinton 1,Steyer,0,0,0.0
Benton,Vinton 1,Uncommitted,0,0,0.0
Benton,Vinton 1,Warren,12,12,0.15
Benton,Vinton 1,Yang,1,1,0.0
Benton,Vinton 2,Bennet,0,0,0.0
Benton,Vinton 2,Biden,8,8,0.075
Benton,Vinton 2,Bloomberg,0,0,0.0
Benton,Vinton 2,Buttigieg,9,9,0.15
Benton,Vinton 2,Delaney,0,0,0.0
Benton,Vinton 2,Gabbard,1,0,0.0
Benton,Vinton 2,Klobuchar,8,9,0.15
Benton,Vinton 2,Other,0,0,0.0
Benton,Vinton 2,Patrick,0,0,0.0
Benton,Vinton 2,Sanders,7,8,0.15
Benton,Vinton 2,Steyer,1,0,0.0
Benton,Vinton 2,Uncommitted,0,0,0.0
Benton,Vinton 2,Warren,6,6,0.075
Benton,Vinton 2,Yang,0,0,0.0
Benton,Vinton 3,Bennet,0,0,0.0
Benton,Vinton 3,Biden,10,11,0.15
Benton,Vinton 3,Bloomberg,0,0,0.0
Benton,Vinton 3,Buttigieg,18,19,0.3
Benton,Vinton 3,Delaney,0,0,0.0
Benton,Vinton 3,Gabbard,0,0,0.0
Benton,Vinton 3,Klobuchar,8,9,0.15
Benton,Vinton 3,Other,1,0,0.0
Benton,Vinton 3,Patrick,0,0,0.0
Benton,Vinton 3,Sanders,12,12,0.225
Benton,Vinton 3,Steyer,0,0,0.0
Benton,Vinton 3,Uncommitted,0,1,0.0
Benton,Vinton 3,Warren,1,0,0.0
Benton,Vinton 3,Yang,2,0,0.0
Benton,Vinton 4,Bennet,0,0,0.0
Benton,Vinton 4,Biden,0,0,0.0
Benton,Vinton 4,Bloomberg,0,0,0.0
Benton,Vinton 4,Buttigieg,5,16,0.375
Benton,Vinton 4,Delaney,0,0,0.0
Benton,Vinton 4,Gabbard,0,0,0.0
Benton,Vinton 4,Klobuchar,2,5,0.15
Benton,Vinton 4,Other,0,0,0.0
Benton,Vinton 4,Patrick,0,0,0.0
Benton,Vinton 4,Sanders,3,9,0.225
Benton,Vinton 4,Steyer,0,0,0.0
Benton,Vinton 4,Uncommitted,0,0,0.0
Benton,Vinton 4,Warren,0,0,0.0
Benton,Vinton 4,Yang,0,0,0.0
Benton,Walford,Bennet,0,0,0.0
Benton,Walford,Biden,10,10,0.15
Benton,Walford,Bloomberg,0,0,0.0
Benton,Walford,Buttigieg,6,7,0.15
Benton,Walford,Delaney,0,0,0.0
Benton,Walford,Gabbard,0,0,0.0
Benton,Walford,Klobuchar,11,12,0.225
Benton,Walford,Other,0,0,0.0
Benton,Walford,Patrick,0,0,0.0
Benton,Walford,Sanders,9,10,0.225
Benton,Walford,Steyer,0,0,0.0
Benton,Walford,Uncommitted,1,0,0.0
Benton,Walford,Warren,0,0,0.0
Benton,Walford,Yang,2,0,0.0
Black Hawk,Barclay Lester Dunkerton,Bennet,0,0,0.0
Black Hawk,Barclay Lester Dunkerton,Biden,11,18,0.202
Black Hawk,Barclay Lester Dunkerton,Bloomberg,0,0,0.0
Black Hawk,Barclay Lester Dunkerton,Buttigieg,15,18,0.404
Black Hawk,Barclay Lester Dunkerton,Delaney,0,0,0.0
Black Hawk,Barclay Lester Dunkerton,Gabbard,2,0,0.0
Black Hawk,Barclay Lester Dunkerton,Klobuchar,4,0,0.0
Black Hawk,Barclay Lester Dunkerton,Other,0,0,0.0
Black Hawk,Barclay Lester Dunkerton,Patrick,0,0,0.0
Black Hawk,Barclay Lester Dunkerton,Sanders,10,13,0.202
Black Hawk,Barclay Lester Dunkerton,Steyer,9,10,0.202
Black Hawk,Barclay Lester Dunkerton,Uncommitted,2,0,0.0
Black Hawk,Barclay Lester Dunkerton,Warren,6,0,0.0
Black Hawk,Barclay Lester Dunkerton,Yang,0,0,0.0
Black Hawk,Bennington,Bennet,0,0,0.0
Black Hawk,Bennington,Biden,0,0,0.0
Black Hawk,Bennington,Bloomberg,0,0,0.0
Black Hawk,Bennington,Buttigieg,5,5,0.202
Black Hawk,Bennington,Delaney,0,0,0.0
Black Hawk,Bennington,Gabbard,0,0,0.0
Black Hawk,Bennington,Klobuchar,1,1,0.0
Black Hawk,Bennington,Other,2,2,0.0
Black Hawk,Bennington,Patrick,0,0,0.0
Black Hawk,Bennington,Sanders,3,3,0.0
Black Hawk,Bennington,Steyer,4,4,0.0
Black Hawk,Bennington,Uncommitted,0,0,0.0
Black Hawk,Bennington,Warren,0,0,0.0
Black Hawk,Bennington,Yang,1,1,0.0
Black Hawk,Big Creek La Porte,Bennet,1,0,0.0
Black Hawk,Big Creek La Porte,Biden,19,19,0.404
Black Hawk,Big Creek La Porte,Bloomberg,0,0,0.0
Black Hawk,Big Creek La Porte,Buttigieg,20,20,0.606
Black Hawk,Big Creek La Porte,Delaney,0,0,0.0
Black Hawk,Big Creek La Porte,Gabbard,0,0,0.0
Black Hawk,Big Creek La Porte,Klobuchar,11,11,0.0
Black Hawk,Big Creek La Porte,Other,0,0,0.0
Black Hawk,Big Creek La Porte,Patrick,0,0,0.0
Black Hawk,Big Creek La Porte,Sanders,16,16,0.404
Black Hawk,Big Creek La Porte,Steyer,12,12,0.0
Black Hawk,Big Creek La Porte,Uncommitted,0,0,0.0
Black Hawk,Big Creek La Porte,Warren,12,12,0.0
Black Hawk,Big Creek La Porte,Yang,9,9,0.0
Black Hawk,Black Hawk Hudson Lincoln,Bennet,0,0,0.0
Black Hawk,Black Hawk Hudson Lincoln,Biden,36,37,0.606
Black Hawk,Black Hawk Hudson Lincoln,Bloomberg,0,0,0.0
Black Hawk,Black Hawk Hudson Lincoln,Buttigieg,34,37,0.606
Black Hawk,Black Hawk Hudson Lincoln,Delaney,0,0,0.0
Black Hawk,Black Hawk Hudson Lincoln,Gabbard,0,0,0.0
Black Hawk,Black Hawk Hudson Lincoln,Klobuchar,28,34,0.404
Black Hawk,Black Hawk Hudson Lincoln,Other,0,0,0.0
Black Hawk,Black Hawk Hudson Lincoln,Patrick,0,0,0.0
Black Hawk,Black Hawk Hudson Lincoln,Sanders,17,23,0.404
Black Hawk,Black Hawk Hudson Lincoln,Steyer,4,0,0.0
Black Hawk,Black Hawk Hudson Lincoln,Uncommitted,0,0,0.0
Black Hawk,Black Hawk Hudson Lincoln,Warren,17,0,0.0
Black Hawk,Black Hawk Hudson Lincoln,Yang,8,0,0.0
Black Hawk,CF W1 P1,Bennet,0,0,0.0
Black Hawk,CF W1 P1,Biden,19,19,0.202
Black Hawk,CF W1 P1,Bloomberg,0,0,0.0
Black Hawk,CF W1 P1,Buttigieg,19,25,0.404
Black Hawk,CF W1 P1,Delaney,0,0,0.0
Black Hawk,CF W1 P1,Gabbard,0,0,0.0
Black Hawk,CF W1 P1,Klobuchar,15,20,0.404
Black Hawk,CF W1 P1,Other,0,0,0.0
Black Hawk,CF W1 P1,Patrick,0,0,0.0
Black Hawk,CF W1 P1,Sanders,26,32,0.606
Black Hawk,CF W1 P1,Steyer,9,0,0.0
Black Hawk,CF W1 P1,Uncommitted,0,0,0.0
Black Hawk,CF W1 P1,Warren,13,0,0.0
Black Hawk,CF W1 P1,Yang,0,0,0.0
Black Hawk,CF W1 P2,Bennet,0,0,0.0
Black Hawk,CF W1 P2,Biden,30,0,0.0
Black Hawk,CF W1 P2,Bloomberg,0,0,0.0
Black Hawk,CF W1 P2,Buttigieg,67,77,0.606
Black Hawk,CF W1 P2,Delaney,0,0,0.0
Black Hawk,CF W1 P2,Gabbard,0,0,0.0
Black Hawk,CF W1 P2,Klobuchar,56,76,0.606
Black Hawk,CF W1 P2,Other,0,0,0.0
Black Hawk,CF W1 P2,Patrick,0,0,0.0
Black Hawk,CF W1 P2,Sanders,98,103,1.01
Black Hawk,CF W1 P2,Steyer,11,0,0.0
Black Hawk,CF W1 P2,Uncommitted,0,0,0.0
Black Hawk,CF W1 P2,Warren,75,84,0.808
Black Hawk,CF W1 P2,Yang,16,0,0.0
Black Hawk,CF W1 P3,Bennet,0,0,0.0
Black Hawk,CF W1 P3,Biden,24,0,0.0
Black Hawk,CF W1 P3,Bloomberg,0,0,0.0
Black Hawk,CF W1 P3,Buttigieg,58,90,0.808
Black Hawk,CF W1 P3,Delaney,0,0,0.0
Black Hawk,CF W1 P3,Gabbard,2,0,0.0
Black Hawk,CF W1 P3,Klobuchar,22,0,0.0
Black Hawk,CF W1 P3,Other,0,0,0.0
Black Hawk,CF W1 P3,Patrick,0,0,0.0
Black Hawk,CF W1 P3,Sanders,141,154,1.414
Black Hawk,CF W1 P3,Steyer,4,0,0.0
Black Hawk,CF W1 P3,Uncommitted,3,0,0.0
Black Hawk,CF W1 P3,Warren,75,85,0.808
Black Hawk,CF W1 P3,Yang,23,0,0.0
Black Hawk,CF W2 P1,Bennet,0,0,0.0
Black Hawk,CF W2 P1,Biden,0,0,0.0
Black Hawk,CF W2 P1,Bloomberg,0,0,0.0
Black Hawk,CF W2 P1,Buttigieg,20,23,0.202
Black Hawk,CF W2 P1,Delaney,0,0,0.0
Black Hawk,CF W2 P1,Gabbard,0,0,0.0
Black Hawk,CF W2 P1,Klobuchar,5,0,0.0
Black Hawk,CF W2 P1,Other,0,0,0.0
Black Hawk,CF W2 P1,Patrick,0,0,0.0
Black Hawk,CF W2 P1,Sanders,37,39,0.404
Black Hawk,CF W2 P1,Steyer,0,0,0.0
Black Hawk,CF W2 P1,Uncommitted,0,7,0.0
Black Hawk,CF W2 P1,Warren,18,19,0.202
Black Hawk,CF W2 P1,Yang,8,0,0.0
Black Hawk,CF W2 P2 & CF Twp,Bennet,0,0,0.0
Black Hawk,CF W2 P2 & CF Twp,Biden,14,0,0.0
Black Hawk,CF W2 P2 & CF Twp,Bloomberg,0,0,0.0
Black Hawk,CF W2 P2 & CF Twp,Buttigieg,72,76,0.808
Black Hawk,CF W2 P2 & CF Twp,Delaney,0,0,0.0
Black Hawk,CF W2 P2 & CF Twp,Gabbard,0,0,0.0
Black Hawk,CF W2 P2 & CF Twp,Klobuchar,44,58,0.606
Black Hawk,CF W2 P2 & CF Twp,Other,0,0,0.0
Black Hawk,CF W2 P2 & CF Twp,Patrick,0,0,0.0
Black Hawk,CF W2 P2 & CF Twp,Sanders,80,87,1.01
Black Hawk,CF W2 P2 & CF Twp,Steyer,9,0,0.0
Black Hawk,CF W2 P2 & CF Twp,Uncommitted,2,0,0.0
Black Hawk,CF W2 P2 & CF Twp,Warren,38,42,0.404
Black Hawk,CF W2 P2 & CF Twp,Yang,14,0,0.0
Black Hawk,CF W2 P3,Bennet,1,0,0.0
Black Hawk,CF W2 P3,Biden,42,42,0.606
Black Hawk,CF W2 P3,Bloomberg,0,0,0.0
Black Hawk,CF W2 P3,Buttigieg,63,69,1.01
Black Hawk,CF W2 P3,Delaney,0,0,0.0
Black Hawk,CF W2 P3,Gabbard,0,0,0.0
Black Hawk,CF W2 P3,Klobuchar,67,69,1.01
Black Hawk,CF W2 P3,Other,0,0,0.0
Black Hawk,CF W2 P3,Patrick,0,0,0.0
Black Hawk,CF W2 P3,Sanders,46,50,0.606
Black Hawk,CF W2 P3,Steyer,0,0,0.0
Black Hawk,CF W2 P3,Uncommitted,0,0,0.0
Black Hawk,CF W2 P3,Warren,43,43,0.606
Black Hawk,CF W2 P3,Yang,11,0,0.0
Black Hawk,CF W3 P1,Bennet,0,0,0.0
Black Hawk,CF W3 P1,Biden,32,33,0.404
Black Hawk,CF W3 P1,Bloomberg,0,0,0.0
Black Hawk,CF W3 P1,Buttigieg,54,63,0.606
Black Hawk,CF W3 P1,Delaney,0,0,0.0
Black Hawk,CF W3 P1,Gabbard,0,0,0.0
Black Hawk,CF W3 P1,Klobuchar,51,61,0.606
Black Hawk,CF W3 P1,Other,0,0,0.0
Black Hawk,CF W3 P1,Patrick,0,0,0.0
Black Hawk,CF W3 P1,Sanders,37,51,0.404
Black Hawk,CF W3 P1,Steyer,0,0,0.0
Black Hawk,CF W3 P1,Uncommitted,0,0,0.0
Black Hawk,CF W3 P1,Warren,23,0,0.0
Black Hawk,CF W3 P1,Yang,9,0,0.0
Black Hawk,CF W3 P2,Bennet,0,0,0.0
Black Hawk,CF W3 P2,Biden,45,46,0.404
Black Hawk,CF W3 P2,Bloomberg,0,0,0.0
Black Hawk,CF W3 P2,Buttigieg,63,66,0.808
Black Hawk,CF W3 P2,Delaney,0,0,0.0
Black Hawk,CF W3 P2,Gabbard,0,0,0.0
Black Hawk,CF W3 P2,Klobuchar,54,58,0.606
Black Hawk,CF W3 P2,Other,0,0,0.0
Black Hawk,CF W3 P2,Patrick,0,0,0.0
Black Hawk,CF W3 P2,Sanders,60,61,0.606
Black Hawk,CF W3 P2,Steyer,3,0,0.0
Black Hawk,CF W3 P2,Uncommitted,0,0,0.0
Black Hawk,CF W3 P2,Warren,44,46,0.404
Black Hawk,CF W3 P2,Yang,7,0,0.0
Black Hawk,CF W3 P3,Bennet,0,0,0.0
Black Hawk,CF W3 P3,Biden,14,0,0.0
Black Hawk,CF W3 P3,Bloomberg,0,0,0.0
Black Hawk,CF W3 P3,Buttigieg,35,42,0.404
Black Hawk,CF W3 P3,Delaney,0,0,0.0
Black Hawk,CF W3 P3,Gabbard,1,0,0.0
Black Hawk,CF W3 P3,Klobuchar,18,27,0.404
Black Hawk,CF W3 P3,Other,0,0,0.0
Black Hawk,CF W3 P3,Patrick,0,0,0.0
Black Hawk,CF W3 P3,Sanders,50,52,0.606
Black Hawk,CF W3 P3,Steyer,1,0,0.0
Black Hawk,CF W3 P3,Uncommitted,3,0,0.0
Black Hawk,CF W3 P3,Warren,40,45,0.404
Black Hawk,CF W3 P3,Yang,4,0,0.0
Black Hawk,CF W4 P1,Bennet,0,0,0.0
Black Hawk,CF W4 P1,Biden,18,0,0.0
Black Hawk,CF W4 P1,Bloomberg,0,0,0.0
Black Hawk,CF W4 P1,Buttigieg,63,69,0.606
Black Hawk,CF W4 P1,Delaney,0,0,0.0
Black Hawk,CF W4 P1,Gabbard,0,0,0.0
Black Hawk,CF W4 P1,Klobuchar,36,44,0.404
Black Hawk,CF W4 P1,Other,0,0,0.0
Black Hawk,CF W4 P1,Patrick,0,0,0.0
Black Hawk,CF W4 P1,Sanders,89,91,1.01
Black Hawk,CF W4 P1,Steyer,0,0,0.0
Black Hawk,CF W4 P1,Uncommitted,3,0,0.0
Black Hawk,CF W4 P1,Warren,61,63,0.606
Black Hawk,CF W4 P1,Yang,6,0,0.0
Black Hawk,CF W4 P2,Bennet,0,0,0.0
Black Hawk,CF W4 P2,Biden,6,0,0.0
Black Hawk,CF W4 P2,Bloomberg,0,0,0.0
Black Hawk,CF W4 P2,Buttigieg,40,57,0.404
Black Hawk,CF W4 P2,Delaney,0,0,0.0
Black Hawk,CF W4 P2,Gabbard,0,0,0.0
Black Hawk,CF W4 P2,Klobuchar,21,0,0.0
Black Hawk,CF W4 P2,Other,0,0,0.0
Black Hawk,CF W4 P2,Patrick,0,0,0.0
Black Hawk,CF W4 P2,Sanders,106,108,0.808
Black Hawk,CF W4 P2,Steyer,1,0,0.0
Black Hawk,CF W4 P2,Uncommitted,1,0,0.0
Black Hawk,CF W4 P2,Warren,67,84,0.808
Black Hawk,CF W4 P2,Yang,13,0,0.0
Black Hawk,CF W4 P3,Bennet,0,0,0.0
Black Hawk,CF W4 P3,Biden,4,0,0.0
Black Hawk,CF W4 P3,Bloomberg,0,0,0.0
Black Hawk,CF W4 P3,Buttigieg,70,78,0.404
Black Hawk,CF W4 P3,Delaney,0,0,0.0
Black Hawk,CF W4 P3,Gabbard,0,0,0.0
Black Hawk,CF W4 P3,Klobuchar,8,0,0.0
Black Hawk,CF W4 P3,Other,0,0,0.0
Black Hawk,CF W4 P3,Patrick,0,0,0.0
Black Hawk,CF W4 P3,Sanders,115,122,0.808
Black Hawk,CF W4 P3,Steyer,1,0,0.0
Black Hawk,CF W4 P3,Uncommitted,0,0,0.0
Black Hawk,CF W4 P3,Warren,76,83,0.606
Black Hawk,CF W4 P3,Yang,8,0,0.0
Black Hawk,CF W5 P1,Bennet,0,0,0.0
Black Hawk,CF W5 P1,Biden,39,42,0.404
Black Hawk,CF W5 P1,Bloomberg,0,0,0.0
Black Hawk,CF W5 P1,Buttigieg,51,57,0.606
Black Hawk,CF W5 P1,Delaney,0,0,0.0
Black Hawk,CF W5 P1,Gabbard,0,0,0.0
Black Hawk,CF W5 P1,Klobuchar,49,55,0.606
Black Hawk,CF W5 P1,Other,0,0,0.0
Black Hawk,CF W5 P1,Patrick,0,0,0.0
Black Hawk,CF W5 P1,Sanders,43,45,0.404
Black Hawk,CF W5 P1,Steyer,9,0,0.0
Black Hawk,CF W5 P1,Uncommitted,0,0,0.0
Black Hawk,CF W5 P1,Warren,53,57,0.606
Black Hawk,CF W5 P1,Yang,14,0,0.0
Black Hawk,CF W5 P2,Bennet,0,0,0.0
Black Hawk,CF W5 P2,Biden,30,41,0.606
Black Hawk,CF W5 P2,Bloomberg,2,0,0.0
Black Hawk,CF W5 P2,Buttigieg,31,41,0.606
Black Hawk,CF W5 P2,Delaney,0,0,0.0
Black Hawk,CF W5 P2,Gabbard,3,0,0.0
Black Hawk,CF W5 P2,Klobuchar,19,0,0.0
Black Hawk,CF W5 P2,Other,0,0,0.0
Black Hawk,CF W5 P2,Patrick,0,0,0.0
Black Hawk,CF W5 P2,Sanders,43,57,0.808
